SEMANA;Fecha;Tipo Transferencia;Origen;Destino;Division; BULTOS; UNIDADES; BULTOS; UNIDADES
17;19/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-PEÑA BLANCA;DS ROPA;1;62;;
17;19/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-SABA;DS HOGAR;1;33;;
17;19/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-SABA;DS ROPA;2;333;;
17;19/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-SAN ESTEBAN;DS HOGAR;4;315;;
17;19/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-TALANGA ;DS HOGAR;1;74;;
17;19/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-TALANGA ;DS ROPA;1;304;;
17;19/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-TRINIDAD;DS ROPA;1;30;;
17;19/4/2026;SEGUNDA;BODEGA DANILOS ;OLANCHITO-DS;DS INTERIOR;1;54;;
17;19/4/2026;SEGUNDA;BODEGA DANILOS ;OLANCHITO-DS;DS ROPA;1;71;;
17;19/4/2026;SEGUNDA;BODEGA DANILOS ;RIO LINDO, LA  VITRINA;DS HOGAR;1;110;;
17;19/4/2026;SEGUNDA;BODEGA DANILOS ;RIO LINDO, LA  VITRINA;DS ROPA;1;60;;
17;19/4/2026;SEGUNDA;BODEGA DANILOS ;SAN FRANCISCO-DS;DS ROPA;1;50;;
17;19/4/2026;SEGUNDA;BODEGA DANILOS ;SAN MARCOS OCOTEPEQUE, LA VITR;DS HOGAR;1;57;;
17;19/4/2026;SEGUNDA;BODEGA DANILOS ;SANTA RITA, COPAN -DS;DS ROPA;2;405;;
17;20/4/2026;SEGUNDA;BODEGA DANILOS ;CAMPAMENTO OLANCHO-DS;DS HOGAR;2;86;;
17;20/4/2026;SEGUNDA;BODEGA DANILOS ;CATACAMAS-DS;DS ROPA;3;66;;
17;20/4/2026;SEGUNDA;BODEGA DANILOS ;CUCUYAGUA-DS;DS INTERIOR;1;36;;
17;20/4/2026;SEGUNDA;BODEGA DANILOS ;CUCUYAGUA-DS;DS ROPA;1;464;;
17;20/4/2026;SEGUNDA;BODEGA DANILOS ;EL NEGRITO, YORO-DS;DS INTERIOR;1;64;;
17;20/4/2026;SEGUNDA;BODEGA DANILOS ;EL NEGRITO, YORO-DS;DS ROPA;1;203;;
17;20/4/2026;SEGUNDA;BODEGA DANILOS ;GRACIAS, LEMPIRA-DS;DS HOGAR;1;44;;
17;20/4/2026;SEGUNDA;BODEGA DANILOS ;GUAYMACA-DS;DS HOGAR;4;130;;
17;20/4/2026;SEGUNDA;BODEGA DANILOS ;GUAYMACA-DS;DS ROPA;1;40;;
17;20/4/2026;SEGUNDA;BODEGA DANILOS ;LA LIBERTAD-DS;DS HOGAR;1;45;;
17;20/4/2026;SEGUNDA;BODEGA DANILOS ;LA LIBERTAD-DS;DS ROPA;1;82;;
17;20/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA, MEGATIENDA;DS ROPA;4;506;;
17;20/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA, TOCOA;DS INTERIOR;0;4;;
17;20/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA, TOCOA;DS ROPA;2;589;;
17;20/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA, TOCOA;DS VERANO;0;3;;
17;20/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-LA LABOR OCOTEPEQUE;DS HOGAR;1;6;;
17;20/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-LA LABOR OCOTEPEQUE;DS ROPA;2;74;;
17;20/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-PEÑA BLANCA;DS HOGAR;4;145;;
17;20/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-PEÑA BLANCA;DS ROPA;2;66;;
17;20/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-SABA;DS HOGAR;1;60;;
17;20/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-SABA;DS ROPA;2;71;;
17;20/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-SAN ESTEBAN;DS HOGAR;1;22;;
17;20/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-SAN ESTEBAN;DS ROPA;1;64;;
17;20/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-TALANGA ;DS HOGAR;1;68;;
17;20/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-TALANGA ;DS ROPA;1;58;;
17;20/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-TRINIDAD;DS HOGAR;1;16;;
17;20/4/2026;SEGUNDA;BODEGA DANILOS ;LEPAERA-DS;DS HOGAR;1;60;;
17;20/4/2026;SEGUNDA;BODEGA DANILOS ;LEPAERA-DS;DS ROPA;1;22;;
17;20/4/2026;SEGUNDA;BODEGA DANILOS ;OLANCHITO-DS;DS HOGAR;4;106;;
17;20/4/2026;SEGUNDA;BODEGA DANILOS ;OLANCHITO-DS;DS ROPA;2;39;;
17;20/4/2026;SEGUNDA;BODEGA DANILOS ;RIO LINDO, LA  VITRINA;DS ROPA;4;155;;
17;20/4/2026;SEGUNDA;BODEGA DANILOS ;SAN FRANCISCO-DS;DS HOGAR;1;28;;
17;20/4/2026;SEGUNDA;BODEGA DANILOS ;SAN MARCOS OCOTEPEQUE, LA VITR;DS HOGAR;1;73;;
17;20/4/2026;SEGUNDA;BODEGA DANILOS ;SAN MARCOS OCOTEPEQUE, LA VITR;DS ROPA;1;55;;
17;21/4/2026;SEGUNDA;BODEGA DANILOS ;CAMPAMENTO OLANCHO-DS;DS ROPA;1;106;;
17;21/4/2026;SEGUNDA;BODEGA DANILOS ;CATACAMAS-DS;DS ROPA;1;32;;
17;21/4/2026;SEGUNDA;BODEGA DANILOS ;CUCUYAGUA-DS;DS ROPA;1;50;;
17;21/4/2026;SEGUNDA;BODEGA DANILOS ;GRACIAS, LEMPIRA-DS;DS HOGAR;2;97;;
17;21/4/2026;SEGUNDA;BODEGA DANILOS ;GUAYMACA-DS;DS HOGAR;1;62;;
17;21/4/2026;SEGUNDA;BODEGA DANILOS ;GUAYMACA-DS;DS ROPA;1;65;;
17;21/4/2026;SEGUNDA;BODEGA DANILOS ;LA CEIBA-DS;DS BEBE;1;1;;
17;21/4/2026;SEGUNDA;BODEGA DANILOS ;LA CEIBA-DS;DS HOGAR;14;587;;
17;21/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA, MEGATIENDA;DS ROPA;2;263;;
17;21/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA, TOCOA;DS HOGAR;1;50;;
17;21/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA, TOCOA;DS ROPA;1;80;;
17;21/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-EL PARAISO;DS ROPA;1;100;;
17;21/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-LA LABOR OCOTEPEQUE;DS ROPA;1;60;;
17;21/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-PEÑA BLANCA;DS ROPA;3;273;;
17;21/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-SABA;DS ROPA;3;254;;
17;21/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-SAN ESTEBAN;DS ROPA;1;174;;
17;21/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-TRINIDAD;DS ROPA;4;592;;
17;21/4/2026;SEGUNDA;BODEGA DANILOS ;LEPAERA-DS;DS ROPA;2;163;;
17;21/4/2026;SEGUNDA;BODEGA DANILOS ;RIO LINDO, LA  VITRINA;DS ROPA;3;115;;
17;21/4/2026;SEGUNDA;BODEGA DANILOS ;SAN FRANCISCO-DS;DS ROPA;1;60;;
17;21/4/2026;SEGUNDA;BODEGA DANILOS ;SAN MARCOS OCOTEPEQUE, LA VITR;DS ROPA;1;273;;
17;21/4/2026;SEGUNDA;BODEGA DANILOS ;SANTA RITA, COPAN -DS;DS ROPA;1;67;;
17;21/4/2026;SEGUNDA;BODEGA DANILOS ;SONAGUERA-DS;DS HOGAR;6;127;;
17;21/4/2026;SEGUNDA;BODEGA DANILOS ;SONAGUERA-DS;DS ROPA;2;137;;
17;22/4/2026;SEGUNDA;BODEGA DANILOS ;CAMPAMENTO OLANCHO-DS;DS ROPA;3;131;;
17;22/4/2026;SEGUNDA;BODEGA DANILOS ;CUCUYAGUA-DS;DS HOGAR;1;90;;
17;22/4/2026;SEGUNDA;BODEGA DANILOS ;CUCUYAGUA-DS;DS ROPA;3;157;;
17;22/4/2026;SEGUNDA;BODEGA DANILOS ;LA LIBERTAD-DS;DS ROPA;1;40;;
17;22/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA, TOCOA;DS INTERIOR;1;29;;
17;22/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA, TOCOA;DS ROPA;3;449;;
17;22/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-PEÑA BLANCA;DS ROPA;3;153;;
17;22/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-SABA;DS HOGAR;4;178;;
17;22/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-SABA;DS INTERIOR;1;62;;
17;22/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-SABA;DS ROPA;6;846;;
17;22/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-SAN ESTEBAN;DS ROPA;1;63;;
17;22/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-TALANGA ;DS ROPA;2;58;;
17;22/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-TRINIDAD;DS HOGAR;1;37;;
17;22/4/2026;SEGUNDA;BODEGA DANILOS ;LEPAERA-DS;DS HOGAR;1;73;;
17;22/4/2026;SEGUNDA;BODEGA DANILOS ;LEPAERA-DS;DS ROPA;1;66;;
17;22/4/2026;SEGUNDA;BODEGA DANILOS ;MEGACARPA EL PROGRESO-DS;DS ROPA;2;75;;
17;22/4/2026;SEGUNDA;BODEGA DANILOS ;OLANCHITO-DS;DS HOGAR;1;31;;
17;22/4/2026;SEGUNDA;BODEGA DANILOS ;OLANCHITO-DS;DS ROPA;2;232;;
17;22/4/2026;SEGUNDA;BODEGA DANILOS ;SAN FRANCISCO-DS;DS ROPA;1;32;;
17;22/4/2026;SEGUNDA;BODEGA DANILOS ;SAN MARCOS OCOTEPEQUE, LA VITR;DS ROPA;1;36;;
17;22/4/2026;SEGUNDA;BODEGA DANILOS ;SONAGUERA-DS;DS HOGAR;7;142;;
17;22/4/2026;SEGUNDA;BODEGA DANILOS ;SONAGUERA-DS;DS ROPA;6;551;;
17;23/4/2026;SEGUNDA;BODEGA DANILOS ;CAMPAMENTO OLANCHO-DS;DS ROPA;1;50;;
17;23/4/2026;SEGUNDA;BODEGA DANILOS ;CATACAMAS-DS;DS HOGAR;1;31;;
17;23/4/2026;SEGUNDA;BODEGA DANILOS ;CATACAMAS-DS;DS ROPA;1;38;;
17;23/4/2026;SEGUNDA;BODEGA DANILOS ;CUCUYAGUA-DS;DS HOGAR;1;40;;
17;23/4/2026;SEGUNDA;BODEGA DANILOS ;CUCUYAGUA-DS;DS ROPA;2;121;;
17;23/4/2026;SEGUNDA;BODEGA DANILOS ;GRACIAS, LEMPIRA-DS;DS HOGAR;4;150;;
17;23/4/2026;SEGUNDA;BODEGA DANILOS ;GUAYMACA-DS;DS HOGAR;1;50;;
17;23/4/2026;SEGUNDA;BODEGA DANILOS ;GUAYMACA-DS;DS ROPA;2;261;;
17;23/4/2026;SEGUNDA;BODEGA DANILOS ;GUAYMACA-DS;DS VERANO;1;1;;
17;23/4/2026;SEGUNDA;BODEGA DANILOS ;LA CEIBA-DS;DS HOGAR;2;71;;
17;23/4/2026;SEGUNDA;BODEGA DANILOS ;LA CEIBA-DS;DS ROPA;1;60;;
17;23/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA, MEGATIENDA;DS INTERIOR;1;22;;
17;23/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA, MEGATIENDA;DS ROPA;2;700;;
17;23/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA, TOCOA;DS HOGAR;1;65;;
17;23/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA, TOCOA;DS ROPA;4;412;;
17;23/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-EL PARAISO;DS ROPA;1;50;;
17;23/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-PEÑA BLANCA;DS ROPA;2;96;;
17;23/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-SABA;DS HOGAR;1;24;;
17;23/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-SABA;DS ROPA;3;562;;
17;23/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-SAN ESTEBAN;DS HOGAR;1;70;;
17;23/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-SAN ESTEBAN;DS ROPA;1;101;;
17;23/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-TALANGA ;DS HOGAR;1;30;;
17;23/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-TRINIDAD;DS HOGAR;1;81;;
17;23/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-TRINIDAD;DS ROPA;1;26;;
17;23/4/2026;SEGUNDA;BODEGA DANILOS ;LEPAERA-DS;DS HOGAR;1;50;;
17;23/4/2026;SEGUNDA;BODEGA DANILOS ;LEPAERA-DS;DS ROPA;1;31;;
17;23/4/2026;SEGUNDA;BODEGA DANILOS ;MEGACARPA EL PROGRESO-DS;DS ROPA;2;88;;
17;23/4/2026;SEGUNDA;BODEGA DANILOS ;OLANCHITO-DS;DS HOGAR;3;77;;
17;23/4/2026;SEGUNDA;BODEGA DANILOS ;RIO LINDO, LA  VITRINA;DS HOGAR;1;73;;
17;23/4/2026;SEGUNDA;BODEGA DANILOS ;SAN FRANCISCO-DS;DS HOGAR;1;24;;
17;23/4/2026;SEGUNDA;BODEGA DANILOS ;SAN MARCOS OCOTEPEQUE, LA VITR;DS HOGAR;1;14;;
17;23/4/2026;SEGUNDA;BODEGA DANILOS ;SAN MARCOS OCOTEPEQUE, LA VITR;DS ROPA;2;83;;
17;23/4/2026;SEGUNDA;BODEGA DANILOS ;SANTA RITA, COPAN -DS;DS HOGAR;1;44;;
17;23/4/2026;SEGUNDA;BODEGA DANILOS ;SONAGUERA-DS;DS HOGAR;2;58;;
17;24/4/2026;SEGUNDA;BODEGA DANILOS ;CAMPAMENTO OLANCHO-DS;DS ROPA;1;432;;
17;24/4/2026;SEGUNDA;BODEGA DANILOS ;CATACAMAS-DS;DS HOGAR;1;51;;
17;24/4/2026;SEGUNDA;BODEGA DANILOS ;CATACAMAS-DS;DS ROPA;1;106;;
17;24/4/2026;SEGUNDA;BODEGA DANILOS ;CUCUYAGUA-DS;DS HOGAR;1;80;;
17;24/4/2026;SEGUNDA;BODEGA DANILOS ;EL NEGRITO, YORO-DS;DS ROPA;1;50;;
17;24/4/2026;SEGUNDA;BODEGA DANILOS ;GRACIAS, LEMPIRA-DS;DS HOGAR;3;99;;
17;24/4/2026;SEGUNDA;BODEGA DANILOS ;GUAYMACA-DS;DS HOGAR;1;13;;
17;24/4/2026;SEGUNDA;BODEGA DANILOS ;GUAYMACA-DS;DS ROPA;2;416;;
17;24/4/2026;SEGUNDA;BODEGA DANILOS ;LA CEIBA-DS;DS HOGAR;3;87;;
17;24/4/2026;SEGUNDA;BODEGA DANILOS ;LA CEIBA-DS;DS INTERIOR;1;1;;
17;24/4/2026;SEGUNDA;BODEGA DANILOS ;LA CEIBA-DS;DS ROPA;3;294;;
17;24/4/2026;SEGUNDA;BODEGA DANILOS ;LA LIBERTAD-DS;DS HOGAR;1;12;;
17;24/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA, MEGATIENDA;DS HOGAR;1;6;;
17;24/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA, MEGATIENDA;DS ROPA;2;308;;
17;24/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA, MEGATIENDA;DS VERANO;1;2;;
17;24/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA, TOCOA;DS HOGAR;1;44;;
17;24/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA, TOCOA;DS ROPA;3;661;;
17;24/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-LA LABOR OCOTEPEQUE;DS HOGAR;1;41;;
17;24/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-PEÑA BLANCA;DS HOGAR;4;68;;
17;24/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-SABA;DS HOGAR;1;30;;
17;24/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-SABA;DS ROPA;1;20;;
17;24/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-SAN ESTEBAN;DS HOGAR;2;30;;
17;24/4/2026;SEGUNDA;BODEGA DANILOS ;LEPAERA-DS;DS HOGAR;3;73;;
17;24/4/2026;SEGUNDA;BODEGA DANILOS ;OLANCHITO-DS;DS HOGAR;2;72;;
17;24/4/2026;SEGUNDA;BODEGA DANILOS ;OLANCHITO-DS;DS INTERIOR;1;24;;
17;24/4/2026;SEGUNDA;BODEGA DANILOS ;OLANCHITO-DS;DS ROPA;2;354;;
17;24/4/2026;SEGUNDA;BODEGA DANILOS ;RIO LINDO, LA  VITRINA;DS HOGAR;1;46;;
17;24/4/2026;SEGUNDA;BODEGA DANILOS ;SAN FRANCISCO-DS;DS HOGAR;3;148;;
17;24/4/2026;SEGUNDA;BODEGA DANILOS ;SAN FRANCISCO-DS;DS ROPA;1;25;;
17;24/4/2026;SEGUNDA;BODEGA DANILOS ;SANTA RITA, COPAN -DS;DS HOGAR;1;45;;
17;24/4/2026;SEGUNDA;BODEGA DANILOS ;SONAGUERA-DS;DS HOGAR;2;19;;
17;25/4/2026;SEGUNDA;BODEGA DANILOS ;CAMPAMENTO OLANCHO-DS;DS HOGAR;1;3;;
17;25/4/2026;SEGUNDA;BODEGA DANILOS ;CAMPAMENTO OLANCHO-DS;DS INTERIOR;3;310;;
17;25/4/2026;SEGUNDA;BODEGA DANILOS ;CAMPAMENTO OLANCHO-DS;DS ROPA;1;290;;
17;25/4/2026;SEGUNDA;BODEGA DANILOS ;CUCUYAGUA-DS;DS HOGAR;2;45;;
17;25/4/2026;SEGUNDA;BODEGA DANILOS ;EL NEGRITO, YORO-DS;DS INTERIOR;1;15;;
17;25/4/2026;SEGUNDA;BODEGA DANILOS ;GUAYMACA-DS;DS HOGAR;2;21;;
17;25/4/2026;SEGUNDA;BODEGA DANILOS ;LA CEIBA-DS;DS INTERIOR;1;95;;
17;25/4/2026;SEGUNDA;BODEGA DANILOS ;LA CEIBA-DS;DS ROPA;1;123;;
17;25/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA, MEGATIENDA;DS HOGAR;1;40;;
17;25/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA, TOCOA;DS INTERIOR;1;75;;
17;25/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA, TOCOA;DS ROPA;3;767;;
17;25/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-LA LABOR OCOTEPEQUE;DS HOGAR;2;55;;
17;25/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-LA LABOR OCOTEPEQUE;DS INTERIOR;1;231;;
17;25/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-LA LABOR OCOTEPEQUE;DS ROPA;1;16;;
17;25/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-PEÑA BLANCA;DS HOGAR;6;139;;
17;25/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-PEÑA BLANCA;DS INTERIOR;1;26;;
17;25/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-PEÑA BLANCA;DS ROPA;1;108;;
17;25/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-SABA;DS HOGAR;2;27;;
17;25/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-SAN ESTEBAN;DS HOGAR;2;10;;
17;25/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-TALANGA ;DS HOGAR;2;123;;
17;25/4/2026;SEGUNDA;BODEGA DANILOS ;LEPAERA-DS;DS HOGAR;2;24;;
17;25/4/2026;SEGUNDA;BODEGA DANILOS ;LEPAERA-DS;DS INTERIOR;1;23;;
17;25/4/2026;SEGUNDA;BODEGA DANILOS ;LEPAERA-DS;DS ROPA;1;102;;
17;25/4/2026;SEGUNDA;BODEGA DANILOS ;MEGACARPA EL PROGRESO-DS;DS HOGAR;1;30;;
17;25/4/2026;SEGUNDA;BODEGA DANILOS ;MEGACARPA EL PROGRESO-DS;DS INTERIOR;2;100;;
17;25/4/2026;SEGUNDA;BODEGA DANILOS ;MEGACARPA EL PROGRESO-DS;DS ROPA;1;4;;
17;25/4/2026;SEGUNDA;BODEGA DANILOS ;OLANCHITO-DS;DS HOGAR;5;91;;
17;25/4/2026;SEGUNDA;BODEGA DANILOS ;OLANCHITO-DS;DS INTERIOR;2;204;;
17;25/4/2026;SEGUNDA;BODEGA DANILOS ;OLANCHITO-DS;DS ROPA;1;9;;
17;25/4/2026;SEGUNDA;BODEGA DANILOS ;RIO LINDO, LA  VITRINA;DS HOGAR;2;45;;
17;25/4/2026;SEGUNDA;BODEGA DANILOS ;RIO LINDO, LA  VITRINA;DS INTERIOR;2;129;;
17;25/4/2026;SEGUNDA;BODEGA DANILOS ;SAN MARCOS OCOTEPEQUE, LA VITR;DS ROPA;1;28;;
17;25/4/2026;SEGUNDA;BODEGA DANILOS ;SONAGUERA-DS;DS HOGAR;2;44;;
17;25/4/2026;SEGUNDA;BODEGA DANILOS ;SONAGUERA-DS;DS ROPA;1;28;;
18;28/4/2025;SEGUNDA;BODEGA DANILOS ;CUCUYAGUA-DS;DS HOGAR;;;1;5
18;28/4/2025;SEGUNDA;BODEGA DANILOS ;CUCUYAGUA-DS;DS ROPA;;;1;50
18;28/4/2025;SEGUNDA;BODEGA DANILOS ;GUAYMACA-DS;DS HOGAR;;;2;114
18;28/4/2025;SEGUNDA;BODEGA DANILOS ;LA CEIBA-DS;DS ROPA;;;1;152
18;28/4/2025;SEGUNDA;BODEGA DANILOS ;LA LIBERTAD-DS;DS ROPA;;;1;252
18;28/4/2025;SEGUNDA;BODEGA DANILOS ;LA VITRINA-LA LABOR OCOTEPEQUE;DS HOGAR;;;6;181
18;28/4/2025;SEGUNDA;BODEGA DANILOS ;LA VITRINA-LA LABOR OCOTEPEQUE;DS ROPA;;;3;544
18;28/4/2025;SEGUNDA;BODEGA DANILOS ;LA VITRINA-SAN ESTEBAN;DS ROPA;;;1;211
18;28/4/2025;SEGUNDA;BODEGA DANILOS ;MEGACARPA EL PROGRESO-DS;DS ESCOLAR;;;1;3
18;28/4/2025;SEGUNDA;BODEGA DANILOS ;OLANCHITO-DS;DS ESCOLAR;;;1;2
18;28/4/2025;SEGUNDA;BODEGA DANILOS ;SABA-DS;DS ROPA;;;1;311
18;28/4/2025;SEGUNDA;BODEGA DANILOS ;YORO-DS;DS ROPA;;;1;90
18;29/4/2025;SEGUNDA;BODEGA DANILOS ;CAMPAMENTO OLANCHO-DS;DS ROPA;;;3;259
18;29/4/2025;SEGUNDA;BODEGA DANILOS ;CUCUYAGUA-DS;DS HOGAR;;;2;31
18;29/4/2025;SEGUNDA;BODEGA DANILOS ;CUCUYAGUA-DS;DS ROPA;;;2;171
18;29/4/2025;SEGUNDA;BODEGA DANILOS ;EL NEGRITO, YORO-DS;DS ROPA;;;1;17
18;29/4/2025;SEGUNDA;BODEGA DANILOS ;GUAYMACA-DS;DS HOGAR;;;1;60
18;29/4/2025;SEGUNDA;BODEGA DANILOS ;GUAYMACA-DS;DS ROPA;;;1;20
18;29/4/2025;SEGUNDA;BODEGA DANILOS ;LA CEIBA-DS;DS ROPA;;;2;140
18;29/4/2025;SEGUNDA;BODEGA DANILOS ;LA LIBERTAD-DS;DS ROPA;;;1;30
18;29/4/2025;SEGUNDA;BODEGA DANILOS ;LA VITRINA-LA LABOR OCOTEPEQUE;DS HOGAR;;;4;63
18;29/4/2025;SEGUNDA;BODEGA DANILOS ;LA VITRINA-LA LABOR OCOTEPEQUE;DS ROPA;;;4;198
18;29/4/2025;SEGUNDA;BODEGA DANILOS ;LA VITRINA-SAN ESTEBAN;DS ROPA;;;1;322
18;29/4/2025;SEGUNDA;BODEGA DANILOS ;LA VITRINA-TALANGA ;DS ROPA;;;2;125
18;29/4/2025;SEGUNDA;BODEGA DANILOS ;LEPAERA-DS;DS ROPA;;;2;85
18;29/4/2025;SEGUNDA;BODEGA DANILOS ;MEGACARPA EL PROGRESO-DS;DS ROPA;;;2;165
18;29/4/2025;SEGUNDA;BODEGA DANILOS ;OLANCHITO-DS;DS HOGAR;;;1;5
18;29/4/2025;SEGUNDA;BODEGA DANILOS ;OLANCHITO-DS;DS ROPA;;;2;226
18;29/4/2025;SEGUNDA;BODEGA DANILOS ;SABA-DS;DS ROPA;;;1;20
18;29/4/2025;SEGUNDA;BODEGA DANILOS ;SAN FRANCISCO-DS;DS HOGAR;;;2;87
