SEMANA;Fecha;Tipo Transferencia;Origen;Destino;Division; BULTOS; UNIDADES; BULTOS; UNIDADES
18;29/4/2025;SEGUNDA;BODEGA DANILOS ;SANTA RITA, COPAN -DS;DS ROPA;;;1;45
18;30/4/2025;SEGUNDA;BODEGA DANILOS ;CAMPAMENTO OLANCHO-DS;DS ROPA;;;3;405
18;30/4/2025;SEGUNDA;BODEGA DANILOS ;CUCUYAGUA-DS;DS ROPA;;;3;231
18;30/4/2025;SEGUNDA;BODEGA DANILOS ;EL NEGRITO, YORO-DS;DS ROPA;;;1;11
18;30/4/2025;SEGUNDA;BODEGA DANILOS ;GUAYMACA-DS;DS HOGAR;;;2;132
18;30/4/2025;SEGUNDA;BODEGA DANILOS ;GUAYMACA-DS;DS ROPA;;;1;36
18;30/4/2025;SEGUNDA;BODEGA DANILOS ;LA CEIBA-DS;DS ROPA;;;6;444
18;30/4/2025;SEGUNDA;BODEGA DANILOS ;LA LIBERTAD-DS;DS HOGAR;;;3;337
18;30/4/2025;SEGUNDA;BODEGA DANILOS ;LA LIBERTAD-DS;DS ROPA;;;1;40
18;30/4/2025;SEGUNDA;BODEGA DANILOS ;LA VITRINA-LA LABOR OCOTEPEQUE;DS ROPA;;;1;134
18;30/4/2025;SEGUNDA;BODEGA DANILOS ;LA VITRINA-SAN ESTEBAN;DS ROPA;;;5;431
18;30/4/2025;SEGUNDA;BODEGA DANILOS ;LA VITRINA-TALANGA ;DS ROPA;;;2;201
18;30/4/2025;SEGUNDA;BODEGA DANILOS ;LA VITRINA-TRINIDAD;DS ROPA;;;1;36
18;30/4/2025;SEGUNDA;BODEGA DANILOS ;LEPAERA-DS;DS ROPA;;;6;516
18;30/4/2025;SEGUNDA;BODEGA DANILOS ;MEGACARPA EL PROGRESO-DS;DS ROPA;;;3;155
18;30/4/2025;SEGUNDA;BODEGA DANILOS ;OLANCHITO-DS;DS HOGAR;;;1;36
18;30/4/2025;SEGUNDA;BODEGA DANILOS ;OLANCHITO-DS;DS ROPA;;;1;30
18;30/4/2025;SEGUNDA;BODEGA DANILOS ;SABA-DS;DS ROPA;;;2;95
18;30/4/2025;SEGUNDA;BODEGA DANILOS ;SAN FRANCISCO-DS;DS ROPA;;;3;220
18;30/4/2025;SEGUNDA;BODEGA DANILOS ;SANTA RITA, COPAN -DS;DS ROPA;;;3;140
18;30/4/2025;SEGUNDA;BODEGA DANILOS ;YORO-DS;DS ROPA;;;1;40
18;26/4/2026;SEGUNDA;BODEGA DANILOS ;CAMPAMENTO OLANCHO-DS;DS HOGAR;2;6;;
18;26/4/2026;SEGUNDA;BODEGA DANILOS ;CAMPAMENTO OLANCHO-DS;DS ROPA;1;142;;
18;26/4/2026;SEGUNDA;BODEGA DANILOS ;CATACAMAS-DS;DS HOGAR;3;117;;
18;26/4/2026;SEGUNDA;BODEGA DANILOS ;CATACAMAS-DS;DS INTERIOR;1;29;;
18;26/4/2026;SEGUNDA;BODEGA DANILOS ;CATACAMAS-DS;DS ROPA;1;33;;
18;26/4/2026;SEGUNDA;BODEGA DANILOS ;CUCUYAGUA-DS;DS HOGAR;1;40;;
18;26/4/2026;SEGUNDA;BODEGA DANILOS ;CUCUYAGUA-DS;DS INTERIOR;1;115;;
18;26/4/2026;SEGUNDA;BODEGA DANILOS ;CUCUYAGUA-DS;DS ROPA;1;43;;
18;26/4/2026;SEGUNDA;BODEGA DANILOS ;GRACIAS, LEMPIRA-DS;DS HOGAR;4;103;;
18;26/4/2026;SEGUNDA;BODEGA DANILOS ;GUAYMACA-DS;DS HOGAR;1;12;;
18;26/4/2026;SEGUNDA;BODEGA DANILOS ;GUAYMACA-DS;DS INTERIOR;1;32;;
18;26/4/2026;SEGUNDA;BODEGA DANILOS ;GUAYMACA-DS;DS ROPA;1;39;;
18;26/4/2026;SEGUNDA;BODEGA DANILOS ;LA CEIBA-DS;DS INTERIOR;1;61;;
18;26/4/2026;SEGUNDA;BODEGA DANILOS ;LA LIBERTAD-DS;DS HOGAR;1;126;;
18;26/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA, TOCOA;DS INTERIOR;1;61;;
18;26/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-EL PARAISO;DS INTERIOR;1;57;;
18;26/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-LA LABOR OCOTEPEQUE;DS INTERIOR;1;12;;
18;26/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-LA LABOR OCOTEPEQUE;DS ROPA;1;30;;
18;26/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-PEÑA BLANCA;DS INTERIOR;1;30;;
18;26/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-PEÑA BLANCA;DS ROPA;2;184;;
18;26/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-SABA;DS HOGAR;4;82;;
18;26/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-SAN ESTEBAN;DS HOGAR;1;15;;
18;26/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-SAN ESTEBAN;DS ROPA;1;213;;
18;26/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-TALANGA ;DS HOGAR;1;6;;
18;26/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-TALANGA ;DS INTERIOR;1;94;;
18;26/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-TALANGA ;DS ROPA;3;351;;
18;26/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-TRINIDAD;DS ROPA;1;127;;
18;26/4/2026;SEGUNDA;BODEGA DANILOS ;LEPAERA-DS;DS HOGAR;2;35;;
18;26/4/2026;SEGUNDA;BODEGA DANILOS ;LEPAERA-DS;DS INTERIOR;1;88;;
18;26/4/2026;SEGUNDA;BODEGA DANILOS ;MEGACARPA EL PROGRESO-DS;DS INTERIOR;1;22;;
18;26/4/2026;SEGUNDA;BODEGA DANILOS ;MEGACARPA EL PROGRESO-DS;DS ROPA;1;300;;
18;26/4/2026;SEGUNDA;BODEGA DANILOS ;OLANCHITO-DS;DS ROPA;1;125;;
18;26/4/2026;SEGUNDA;BODEGA DANILOS ;RIO LINDO, LA  VITRINA;DS HOGAR;1;17;;
18;26/4/2026;SEGUNDA;BODEGA DANILOS ;RIO LINDO, LA  VITRINA;DS INTERIOR;1;62;;
18;26/4/2026;SEGUNDA;BODEGA DANILOS ;RIO LINDO, LA  VITRINA;DS ROPA;1;60;;
18;26/4/2026;SEGUNDA;BODEGA DANILOS ;SAN FRANCISCO-DS;DS HOGAR;1;20;;
18;26/4/2026;SEGUNDA;BODEGA DANILOS ;SAN MARCOS OCOTEPEQUE, LA VITR;DS HOGAR;1;30;;
18;26/4/2026;SEGUNDA;BODEGA DANILOS ;SAN MARCOS OCOTEPEQUE, LA VITR;DS INTERIOR;2;127;;
18;26/4/2026;SEGUNDA;BODEGA DANILOS ;SAN MARCOS OCOTEPEQUE, LA VITR;DS ROPA;4;384;;
18;26/4/2026;SEGUNDA;BODEGA DANILOS ;SANTA RITA, COPAN -DS;DS HOGAR;1;75;;
18;26/4/2026;SEGUNDA;BODEGA DANILOS ;SONAGUERA-DS;DS HOGAR;3;13;;
18;27/4/2026;SEGUNDA;BODEGA DANILOS ;CAMPAMENTO OLANCHO-DS;DS HOGAR;2;6;;
18;27/4/2026;SEGUNDA;BODEGA DANILOS ;CAMPAMENTO OLANCHO-DS;DS ROPA;5;432;;
18;27/4/2026;SEGUNDA;BODEGA DANILOS ;CATACAMAS-DS;DS INTERIOR;1;76;;
18;27/4/2026;SEGUNDA;BODEGA DANILOS ;CATACAMAS-DS;DS ROPA;1;12;;
18;27/4/2026;SEGUNDA;BODEGA DANILOS ;CUCUYAGUA-DS;DS HOGAR;2;91;;
18;27/4/2026;SEGUNDA;BODEGA DANILOS ;CUCUYAGUA-DS;DS INTERIOR;1;67;;
18;27/4/2026;SEGUNDA;BODEGA DANILOS ;CUCUYAGUA-DS;DS ROPA;1;70;;
18;27/4/2026;SEGUNDA;BODEGA DANILOS ;GRACIAS, LEMPIRA-DS;DS HOGAR;2;56;;
18;27/4/2026;SEGUNDA;BODEGA DANILOS ;GUAYMACA-DS;DS ROPA;2;38;;
18;27/4/2026;SEGUNDA;BODEGA DANILOS ;LA LIBERTAD-DS;DS ROPA;1;60;;
18;27/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA, MEGATIENDA;DS ROPA;1;32;;
18;27/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA, TOCOA;DS HOGAR;1;30;;
18;27/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA, TOCOA;DS ROPA;1;31;;
18;27/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-EL PARAISO;DS HOGAR;5;236;;
18;27/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-EL PARAISO;DS ROPA;3;439;;
18;27/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-LA LABOR OCOTEPEQUE;DS ROPA;1;32;;
18;27/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-PEÑA BLANCA;DS HOGAR;3;83;;
18;27/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-PEÑA BLANCA;DS ROPA;3;191;;
18;27/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-SABA;DS HOGAR;1;14;;
18;27/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-SAN ESTEBAN;DS HOGAR;4;42;;
18;27/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-SAN ESTEBAN;DS ROPA;2;151;;
18;27/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-TALANGA ;DS ROPA;1;60;;
18;27/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-TRINIDAD;DS ROPA;2;315;;
18;27/4/2026;SEGUNDA;BODEGA DANILOS ;LEPAERA-DS;DS HOGAR;1;42;;
18;27/4/2026;SEGUNDA;BODEGA DANILOS ;MEGACARPA EL PROGRESO-DS;DS ROPA;1;102;;
18;27/4/2026;SEGUNDA;BODEGA DANILOS ;OLANCHITO-DS;DS HOGAR;3;122;;
18;27/4/2026;SEGUNDA;BODEGA DANILOS ;OLANCHITO-DS;DS ROPA;3;180;;
18;27/4/2026;SEGUNDA;BODEGA DANILOS ;SAN FRANCISCO-DS;DS HOGAR;2;53;;
18;27/4/2026;SEGUNDA;BODEGA DANILOS ;SAN FRANCISCO-DS;DS ROPA;2;146;;
18;27/4/2026;SEGUNDA;BODEGA DANILOS ;SAN MARCOS OCOTEPEQUE, LA VITR;DS HOGAR;1;39;;
18;27/4/2026;SEGUNDA;BODEGA DANILOS ;SAN MARCOS OCOTEPEQUE, LA VITR;DS INTERIOR;1;15;;
18;27/4/2026;SEGUNDA;BODEGA DANILOS ;SAN MARCOS OCOTEPEQUE, LA VITR;DS ROPA;1;385;;
18;27/4/2026;SEGUNDA;BODEGA DANILOS ;SONAGUERA-DS;DS HOGAR;2;10;;
18;27/4/2026;SEGUNDA;BODEGA DANILOS ;SONAGUERA-DS;DS ROPA;1;60;;
18;28/4/2026;SEGUNDA;BODEGA DANILOS ;CAMPAMENTO OLANCHO-DS;DS ROPA;1;58;;
18;28/4/2026;SEGUNDA;BODEGA DANILOS ;CATACAMAS-DS;DS HOGAR;2;70;;
18;28/4/2026;SEGUNDA;BODEGA DANILOS ;CATACAMAS-DS;DS INTERIOR;1;25;;
18;28/4/2026;SEGUNDA;BODEGA DANILOS ;CATACAMAS-DS;DS ROPA;2;138;;
18;28/4/2026;SEGUNDA;BODEGA DANILOS ;CUCUYAGUA-DS;DS HOGAR;3;148;;
18;28/4/2026;SEGUNDA;BODEGA DANILOS ;CUCUYAGUA-DS;DS ROPA;2;320;;
18;28/4/2026;SEGUNDA;BODEGA DANILOS ;GRACIAS, LEMPIRA-DS;DS HOGAR;4;114;;
18;28/4/2026;SEGUNDA;BODEGA DANILOS ;GUAYMACA-DS;DS HOGAR;1;40;;
18;28/4/2026;SEGUNDA;BODEGA DANILOS ;GUAYMACA-DS;DS ROPA;2;163;;
18;28/4/2026;SEGUNDA;BODEGA DANILOS ;LA CEIBA-DS;DS ROPA;1;63;;
18;28/4/2026;SEGUNDA;BODEGA DANILOS ;LA LIBERTAD-DS;DS HOGAR;1;40;;
18;28/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA, MEGATIENDA;DS HOGAR;1;15;;
18;28/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA, MEGATIENDA;DS ROPA;1;20;;
18;28/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA, TOCOA;DS ROPA;1;52;;
18;28/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-EL PARAISO;DS HOGAR;3;151;;
18;28/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-EL PARAISO;DS ROPA;3;139;;
18;28/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-LA LABOR OCOTEPEQUE;DS ROPA;3;121;;
18;28/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-PEÑA BLANCA;DS HOGAR;2;40;;
18;28/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-PEÑA BLANCA;DS ROPA;5;276;;
18;28/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-SABA;DS HOGAR;1;43;;
18;28/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-TALANGA ;DS ROPA;1;65;;
18;28/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-TRINIDAD;DS HOGAR;1;16;;
18;28/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-TRINIDAD;DS ROPA;1;51;;
18;28/4/2026;SEGUNDA;BODEGA DANILOS ;LEPAERA-DS;DS HOGAR;1;45;;
18;28/4/2026;SEGUNDA;BODEGA DANILOS ;LEPAERA-DS;DS ROPA;3;385;;
18;28/4/2026;SEGUNDA;BODEGA DANILOS ;MEGACARPA EL PROGRESO-DS;DS INTERIOR;1;30;;
18;28/4/2026;SEGUNDA;BODEGA DANILOS ;MEGACARPA EL PROGRESO-DS;DS ROPA;3;154;;
18;28/4/2026;SEGUNDA;BODEGA DANILOS ;OLANCHITO-DS;DS HOGAR;3;64;;
18;28/4/2026;SEGUNDA;BODEGA DANILOS ;OLANCHITO-DS;DS INTERIOR;1;32;;
18;28/4/2026;SEGUNDA;BODEGA DANILOS ;OLANCHITO-DS;DS ROPA;1;108;;
18;28/4/2026;SEGUNDA;BODEGA DANILOS ;RIO LINDO, LA  VITRINA;DS HOGAR;1;50;;
18;28/4/2026;SEGUNDA;BODEGA DANILOS ;RIO LINDO, LA  VITRINA;DS ROPA;1;110;;
18;28/4/2026;SEGUNDA;BODEGA DANILOS ;SAN FRANCISCO-DS;DS ROPA;2;243;;
18;28/4/2026;SEGUNDA;BODEGA DANILOS ;SAN MARCOS OCOTEPEQUE, LA VITR;DS HOGAR;1;18;;
18;28/4/2026;SEGUNDA;BODEGA DANILOS ;SAN MARCOS OCOTEPEQUE, LA VITR;DS ROPA;1;57;;
18;28/4/2026;SEGUNDA;BODEGA DANILOS ;SANTA RITA, COPAN -DS;DS HOGAR;1;16;;
18;28/4/2026;SEGUNDA;BODEGA DANILOS ;SANTA RITA, COPAN -DS;DS ROPA;1;73;;
18;28/4/2026;SEGUNDA;BODEGA DANILOS ;SONAGUERA-DS;DS HOGAR;1;15;;
18;28/4/2026;SEGUNDA;BODEGA DANILOS ;YORO-DS;DS HOGAR;1;3;;
18;29/4/2026;SEGUNDA;BODEGA DANILOS ;CAMPAMENTO OLANCHO-DS;DS ROPA;1;12;;
18;29/4/2026;SEGUNDA;BODEGA DANILOS ;CATACAMAS-DS;DS HOGAR;1;43;;
18;29/4/2026;SEGUNDA;BODEGA DANILOS ;CATACAMAS-DS;DS ROPA;1;12;;
18;29/4/2026;SEGUNDA;BODEGA DANILOS ;CUCUYAGUA-DS;DS HOGAR;2;61;;
18;29/4/2026;SEGUNDA;BODEGA DANILOS ;CUCUYAGUA-DS;DS ROPA;3;273;;
18;29/4/2026;SEGUNDA;BODEGA DANILOS ;GRACIAS, LEMPIRA-DS;DS ROPA;1;12;;
18;29/4/2026;SEGUNDA;BODEGA DANILOS ;GUAYMACA-DS;DS HOGAR;1;33;;
18;29/4/2026;SEGUNDA;BODEGA DANILOS ;GUAYMACA-DS;DS ROPA;1;6;;
18;29/4/2026;SEGUNDA;BODEGA DANILOS ;LA CEIBA-DS;DS ROPA;2;60;;
18;29/4/2026;SEGUNDA;BODEGA DANILOS ;LA LIBERTAD-DS;DS INTERIOR;1;71;;
18;29/4/2026;SEGUNDA;BODEGA DANILOS ;LA LIBERTAD-DS;DS ROPA;2;235;;
18;29/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA INTIBUCA;DS HOGAR;1;21;;
18;29/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA INTIBUCA;DS ROPA;1;12;;
18;29/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA, MEGATIENDA;DS ROPA;1;12;;
18;29/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA, TOCOA;DS HOGAR;1;33;;
18;29/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA, TOCOA;DS ROPA;2;43;;
18;29/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-EL PARAISO;DS ROPA;1;206;;
18;29/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-LA LABOR OCOTEPEQUE;DS ROPA;1;12;;
18;29/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-PEÑA BLANCA;DS HOGAR;2;112;;
18;29/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-PEÑA BLANCA;DS ROPA;3;143;;
18;29/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-SABA;DS HOGAR;1;21;;
18;29/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-SABA;DS ROPA;1;12;;
18;29/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-SAN ESTEBAN;DS INTERIOR;1;100;;
18;29/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-SAN ESTEBAN;DS ROPA;1;12;;
18;29/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-TALANGA ;DS HOGAR;1;42;;
18;29/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-TALANGA ;DS ROPA;1;41;;
18;29/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-TRINIDAD;DS ROPA;1;8;;
18;29/4/2026;SEGUNDA;BODEGA DANILOS ;LEPAERA-DS;DS HOGAR;1;4;;
18;29/4/2026;SEGUNDA;BODEGA DANILOS ;LEPAERA-DS;DS ROPA;1;12;;
18;29/4/2026;SEGUNDA;BODEGA DANILOS ;MEGACARPA EL PROGRESO-DS;DS ROPA;2;217;;
18;29/4/2026;SEGUNDA;BODEGA DANILOS ;OLANCHITO-DS;DS HOGAR;3;97;;
18;29/4/2026;SEGUNDA;BODEGA DANILOS ;OLANCHITO-DS;DS ROPA;3;273;;
18;29/4/2026;SEGUNDA;BODEGA DANILOS ;RIO LINDO, LA  VITRINA;DS HOGAR;1;37;;
18;29/4/2026;SEGUNDA;BODEGA DANILOS ;RIO LINDO, LA  VITRINA;DS INTERIOR;0;54;;
18;29/4/2026;SEGUNDA;BODEGA DANILOS ;RIO LINDO, LA  VITRINA;DS ROPA;1;354;;
18;29/4/2026;SEGUNDA;BODEGA DANILOS ;RIO LINDO, LA  VITRINA;DS VERANO;0;4;;
18;29/4/2026;SEGUNDA;BODEGA DANILOS ;SAN FRANCISCO-DS;DS HOGAR;1;50;;
18;29/4/2026;SEGUNDA;BODEGA DANILOS ;SAN FRANCISCO-DS;DS INTERIOR;1;60;;
18;29/4/2026;SEGUNDA;BODEGA DANILOS ;SAN FRANCISCO-DS;DS ROPA;1;6;;
18;29/4/2026;SEGUNDA;BODEGA DANILOS ;SAN MARCOS OCOTEPEQUE, LA VITR;DS HOGAR;1;37;;
18;29/4/2026;SEGUNDA;BODEGA DANILOS ;SAN MARCOS OCOTEPEQUE, LA VITR;DS ROPA;1;260;;
18;29/4/2026;SEGUNDA;BODEGA DANILOS ;SAN MARCOS OCOTEPEQUE, LA VITR;DS VERANO;1;2;;
18;29/4/2026;SEGUNDA;BODEGA DANILOS ;SANTA RITA, COPAN -DS;DS HOGAR;1;35;;
18;29/4/2026;SEGUNDA;BODEGA DANILOS ;SANTA RITA, COPAN -DS;DS ROPA;2;70;;
18;29/4/2026;SEGUNDA;BODEGA DANILOS ;SONAGUERA-DS;DS ROPA;1;6;;
18;29/4/2026;SEGUNDA;BODEGA DANILOS ;YORO-DS;DS ROPA;1;6;;
18;30/4/2026;SEGUNDA;BODEGA DANILOS ;CAMPAMENTO OLANCHO-DS;DS ACCESORIOS;1;2;;
18;30/4/2026;SEGUNDA;BODEGA DANILOS ;CAMPAMENTO OLANCHO-DS;DS INTERIOR;1;80;;
18;30/4/2026;SEGUNDA;BODEGA DANILOS ;CAMPAMENTO OLANCHO-DS;DS ROPA;1;42;;
18;30/4/2026;SEGUNDA;BODEGA DANILOS ;CATACAMAS-DS;DS HOGAR;2;100;;
18;30/4/2026;SEGUNDA;BODEGA DANILOS ;CATACAMAS-DS;DS ROPA;1;60;;
18;30/4/2026;SEGUNDA;BODEGA DANILOS ;CUCUYAGUA-DS;DS HOGAR;1;27;;
18;30/4/2026;SEGUNDA;BODEGA DANILOS ;GRACIAS, LEMPIRA-DS;DS HOGAR;2;68;;
18;30/4/2026;SEGUNDA;BODEGA DANILOS ;GUAYMACA-DS;DS HOGAR;2;74;;
18;30/4/2026;SEGUNDA;BODEGA DANILOS ;GUAYMACA-DS;DS ROPA;1;22;;
18;30/4/2026;SEGUNDA;BODEGA DANILOS ;LA CEIBA-DS;DS INTERIOR;1;14;;
18;30/4/2026;SEGUNDA;BODEGA DANILOS ;LA CEIBA-DS;DS ROPA;1;50;;
18;30/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA, MEGATIENDA;DS ROPA;1;55;;
18;30/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA, TOCOA;DS HOGAR;1;20;;
18;30/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA, TOCOA;DS ROPA;1;41;;
18;30/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-EL PARAISO;DS HOGAR;1;10;;
18;30/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-EL PARAISO;DS ROPA;1;195;;
18;30/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-LA LABOR OCOTEPEQUE;DS HOGAR;1;5;;
18;30/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-LA LABOR OCOTEPEQUE;DS ROPA;1;22;;
18;30/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-PEÑA BLANCA;DS HOGAR;1;60;;
18;30/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-PEÑA BLANCA;DS INTERIOR;1;56;;
18;30/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-PEÑA BLANCA;DS ROPA;2;476;;
18;30/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-SABA;DS INTERIOR;1;51;;
18;30/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-SABA;DS ROPA;3;427;;
18;30/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-SAN ESTEBAN;DS ROPA;1;54;;
18;30/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-TALANGA ;DS HOGAR;1;40;;
18;30/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-TALANGA ;DS ROPA;1;40;;
18;30/4/2026;SEGUNDA;BODEGA DANILOS ;LA VITRINA-TRINIDAD;DS HOGAR;1;70;;
18;30/4/2026;SEGUNDA;BODEGA DANILOS ;LEPAERA-DS;DS HOGAR;5;157;;
18;30/4/2026;SEGUNDA;BODEGA DANILOS ;LEPAERA-DS;DS ROPA;2;199;;
18;30/4/2026;SEGUNDA;BODEGA DANILOS ;MEGACARPA EL PROGRESO-DS;DS HOGAR;5;165;;
18;30/4/2026;SEGUNDA;BODEGA DANILOS ;MEGACARPA EL PROGRESO-DS;DS INTERIOR;1;109;;
18;30/4/2026;SEGUNDA;BODEGA DANILOS ;MEGACARPA EL PROGRESO-DS;DS ROPA;1;45;;
18;30/4/2026;SEGUNDA;BODEGA DANILOS ;OLANCHITO-DS;DS ACCESORIOS;1;2;;
18;30/4/2026;SEGUNDA;BODEGA DANILOS ;OLANCHITO-DS;DS HOGAR;2;58;;
18;30/4/2026;SEGUNDA;BODEGA DANILOS ;OLANCHITO-DS;DS INTERIOR;1;100;;
18;30/4/2026;SEGUNDA;BODEGA DANILOS ;RIO LINDO, LA  VITRINA;DS HOGAR;1;80;;
18;30/4/2026;SEGUNDA;BODEGA DANILOS ;RIO LINDO, LA  VITRINA;DS ROPA;1;89;;
18;30/4/2026;SEGUNDA;BODEGA DANILOS ;SAN MARCOS OCOTEPEQUE, LA VITR;DS INTERIOR;1;20;;
18;30/4/2026;SEGUNDA;BODEGA DANILOS ;SAN MARCOS OCOTEPEQUE, LA VITR;DS ROPA;2;101;;
18;30/4/2026;SEGUNDA;BODEGA DANILOS ;SANTA RITA, COPAN -DS;DS HOGAR;3;112;;
